297,1548,787,1676,861
339,1191,637,1401,721
133,438,759,642,839
79,1422,810,1601,877
484,1087,870,1182,914
148,385,861,572,930
452,606,911,708,952
257,1006,788,1098,826
462,761,898,854,947
366,1020,851,1239,934
399,812,637,961,711
377,990,798,1196,877
252,921,778,1014,809
245,810,775,901,813
15,1131,866,1284,928
183,555,839,673,919
277,1318,852,1423,893
261,1071,793,1164,842
381,964,730,1164,817
25,1081,762,1231,825
178,542,821,685,878
40,1139,731,1286,794
326,1430,701,1610,806
488,1135,867,1228,903
472,915,891,1008,927
385,937,686,1127,788
453,619,913,720,953
158,435,783,601,861
437,469,883,577,938
318,1534,832,1718,905
2,1272,908,1430,970
439,474,884,581,946
355,1067,665,1268,773
101,1095,667,1283,743
46,1203,767,1352,829
144,375,880,570,950
449,565,903,672,946
104,1022,672,1212,748
411,632,682,764,771
243,784,779,873,817
364,1029,819,1246,903
112,829,705,1020,781
151,400,835,576,903
181,549,834,674,908
287,1450,847,1571,892
60,1360,756,1516,833
334,1270,652,1476,734
69,1416,783,1584,846
53,1287,775,1438,837
134,427,777,631,855
469,868,892,963,930
195,578,913,706,962
480,1036,884,1130,927
238,724,800,818,847
394,873,633,1033,711
456,667,914,765,953
68,1412,779,1579,842
497,1217,881,1313,917
126,537,723,723,843
344,1134,629,1348,715
166,500,767,659,832
352,1088,628,1286,767
146,377,877,568,946
230,651,850,753,890
6,1224,908,1378,969
433,467,904,588,950
363,1029,797,1246,882
346,1116,628,1332,715
417,556,757,699,822
431,472,903,595,950
276,1302,850,1407,890
92,1292,687,1461,793
420,531,799,671,858
29,1082,744,1232,807
231,655,853,757,893
436,469,893,581,944
395,861,637,1018,714
162,467,772,632,842
479,1025,890,1117,926
392,889,643,1055,723
475,963,897,1057,932
38,1125,732,1273,795
371,1011,870,1227,950
264,1121,802,1217,855
216,587,868,697,911
234,683,818,784,857
492,1173,869,1269,905
361,1032,765,1247,853
71,1425,808,1597,873
16,1123,853,1275,914
494,1192,876,1289,912
20,1097,811,1249,873
272,1243,826,1340,864
438,472,888,578,946
33,1094,733,1243,796
55,1309,763,1460,825
353,1081,648,1281,775
246,829,783,921,820
32,1091,743,1240,806
210,580,856,689,911
196,579,911,707,959
445,515,882,626,933
253,939,776,1031,814
384,945,682,1138,800
258,1020,784,1112,825
30,1084,741,1233,803
308,1557,808,1723,867
426,493,877,622,928
139,395,813,593,886
58,1342,758,1496,830
171,529,779,680,840
241,764,786,851,827
215,583,866,695,909
382,957,721,1156,820
207,578,861,694,912
225,617,884,723,925
463,775,891,868,943
201,581,898,704,944
474,947,897,1041,931
24,1083,767,1233,829
444,504,887,616,941
82,1404,784,1582,853
26,1080,760,1231,823
51,1260,783,1411,845
118,697,745,888,821
259,1038,790,1131,834
369,1016,867,1233,948
110,880,686,1068,763
419,542,781,681,842
61,1367,757,1524,829
332,1306,665,1510,747
121,627,749,819,826
200,582,896,706,942
489,1145,870,1240,905
348,1105,634,1322,743
91,1313,709,1479,805
78,1424,814,1603,881
194,576,910,705,959
407,687,670,829,739
4,1248,908,1404,970
478,1009,891,1101,927
172,531,787,680,848
390,903,656,1075,738
188,568,870,690,927
197,579,910,705,958
256,989,788,1081,823
244,800,776,891,813
412,615,696,746,787
476,979,895,1071,930
311,1554,825,1726,886
239,738,786,829,831
286,1439,853,1559,898
3,1260,908,1416,969
214,581,865,693,909
357,1051,703,1260,798
263,1106,800,1201,852
152,406,829,578,897
306,1559,797,1721,855
498,1222,882,1318,917
337,1220,637,1428,720
329,1366,681,1562,768
359,1041,746,1255,836
153,410,821,577,889
174,538,798,686,857
454,634,914,735,954
14,1139,879,1292,940
418,548,771,689,833
13,1152,902,1306,963
205,580,871,699,915
459,716,904,809,942
483,1077,873,1171,922
283,1402,870,1517,913
150,395,843,576,911
66,1402,765,1565,828
482,1064,871,1157,922
403,750,653,894,723
468,853,892,948,931
170,524,775,677,837
335,1256,653,1463,735
155,419,803,580,883
84,1389,775,1568,844
109,908,686,1098,762
19,1103,822,1255,883
107,952,679,1140,755
227,629,876,734,915
90,1324,736,1495,818
12,1160,917,1314,980
493,1182,877,1278,912
114,783,719,974,795
120,649,746,841,822
358,1043,721,1255,813
379,977,778,1181,858
254,955,784,1047,815
351,1092,614,1295,764
209,580,859,690,918
242,775,780,861,819
388,921,663,1102,751
292,1500,811,1628,859
49,1238,776,1388,837
62,1377,764,1535,831
266,1154,812,1250,860
270,1217,821,1309,859
96,1214,685,1398,766
34,1100,732,1247,795
374,1000,838,1211,918
406,704,652,846,721
56,1320,759,1472,821
190,571,888,699,941
451,591,911,694,952
8,1201,911,1356,973
343,1144,628,1357,714
103,1056,660,1244,737
9,1190,911,1345,973
186,563,860,684,921
404,737,651,879,721
405,719,656,862,725
28,1081,753,1231,815
168,513,775,668,838
387,926,668,1110,759
81,1410,794,1589,863
159,442,780,610,855
179,543,828,682,890
184,557,854,675,929
376,994,816,1203,895
447,534,890,645,937
309,1559,823,1729,882
100,1119,662,1306,739
208,579,866,692,921
156,427,791,585,879
330,1350,675,1549,760
22,1088,785,1239,848
87,1361,752,1538,823
206,578,872,697,918
324,1478,713,1642,840
18,1110,833,1262,894
310,1556,818,1726,878
247,843,776,935,814
383,951,702,1147,812
192,574,894,703,945
7,1215,912,1371,974
290,1481,829,1605,876
218,590,873,700,915
77,1428,826,1607,892
372,1007,854,1221,934
338,1206,628,1414,712
470,885,891,978,926
228,637,869,740,908
74,1431,819,1606,884
413,605,694,738,785
191,573,900,702,952
473,934,900,1027,935
224,611,889,718,930
397,837,641,990,714
269,1202,818,1293,857
235,691,815,792,856
428,481,895,608,944
35,1105,731,1253,794
347,1109,631,1325,730
251,904,774,997,811
320,1526,794,1699,892
367,1020,859,1239,941
265,1135,803,1230,856
160,452,772,619,846
23,1085,777,1236,838
204,581,878,701,923
177,543,810,686,867
316,1540,839,1723,904
315,1545,841,1726,905
237,714,802,810,847
279,1347,868,1456,910
88,1350,742,1525,813
389,913,663,1090,747
70,1422,796,1591,860
398,828,636,978,710
455,650,910,749,949
203,581,883,702,929
481,1052,877,1144,919
298,1555,789,1686,862
457,681,908,778,946
199,581,902,705,949
248,859,782,953,818
275,1286,841,1389,878
422,518,818,654,874
250,889,779,982,816
331,1323,664,1525,748
83,1397,784,1576,853
273,1258,831,1356,870
255,971,783,1063,819
400,796,644,944,716
471,899,889,993,925
164,485,766,646,833
130,470,747,675,834
123,593,746,781,828
135,419,784,622,861
21,1092,798,1244,860
288,1459,837,1582,883
175,539,808,685,866
97,1187,681,1373,759
314,1545,830,1723,894
293,1508,811,1637,860
98,1169,678,1357,756
487,1125,873,1220,907
229,644,860,747,900
44,1178,750,1324,813
176,541,806,687,863
221,600,883,709,925
226,623,881,727,921
173,537,784,685,844
274,1271,832,1371,871
458,696,908,791,946
52,1274,770,1423,833
396,848,641,1001,717
450,579,904,684,946
295,1530,802,1657,859
486,1111,871,1207,910
149,384,866,569,934
236,702,808,801,851
375,996,823,1206,903
10,1179,914,1334,976
294,1525,813,1655,866
378,980,794,1185,873
42,1160,742,1307,805
328,1393,690,1584,783
391,897,653,1067,733
167,506,773,663,837
271,1229,821,1322,860
467,836,891,931,932
108,935,671,1123,747
342,1156,628,1367,713
323,1496,735,1661,859
95,1230,693,1413,775
440,477,878,584,942
142,381,856,578,927
169,518,772,672,835
300,1555,794,1701,855
280,1361,875,1471,917
466,821,884,915,927
485,1097,869,1192,907
219,594,876,703,917
85,1381,780,1561,850
435,468,892,584,938
267,1170,809,1264,851
202,581,889,703,934
117,715,740,906,816
