330,896,515,1012,579
89,1162,510,1281,571
251,1449,520,1586,582
30,730,711,860,767
123,1429,485,1551,544
51,842,567,958,627
74,1039,542,1155,602
290,1190,533,1322,597
474,699,684,823,735
83,1112,496,1229,558
454,495,616,616,665
244,1500,580,1641,637
173,1835,588,1920,645
166,1787,612,1920,665
24,720,797,855,850
400,328,921,462,966
418,271,726,393,771
488,864,543,982,600
410,277,802,405,847
461,556,685,680,735
491,899,534,1016,593
395,373,884,500,929
389,438,811,554,858
271,1329,607,1468,665
15,707,913,848,968
4,702,913,845,969
133,1509,464,1625,524
125,1441,471,1569,534
221,1667,713,1818,766
59,913,632,1030,688
215,1680,591,1826,646
39,751,569,865,643
81,1096,499,1212,561
252,1442,519,1579,581
52,850,572,966,631
16,708,905,849,960
412,271,775,390,830
234,1574,650,1720,704
114,1366,551,1495,609
334,865,465,979,556
145,1604,527,1741,585
449,448,589,568,640
420,276,720,400,766
448,438,587,558,637
396,366,888,496,933
402,313,919,447,964
438,352,612,464,667
236,1558,632,1703,685
88,1152,508,1270,569
406,293,872,424,916
405,296,888,427,933
340,820,490,930,556
29,728,728,859,785
132,1492,456,1617,519
31,732,692,861,749
124,1432,477,1558,538
232,1591,669,1738,723
32,734,674,862,731
179,1835,581,1920,634
266,1356,554,1493,615
471,661,738,787,788
116,1379,521,1507,580
321,960,632,1083,689
209,1699,523,1842,582
421,278,721,403,767
407,288,847,419,892
107,1322,660,1454,713
280,1264,549,1400,611
187,1813,481,1920,544
105,1306,672,1436,725
458,532,648,654,698
483,806,570,925,626
455,503,623,624,672
137,1531,462,1658,523
343,799,504,908,566
243,1507,591,1648,648
70,1009,592,1125,649
228,1623,719,1774,772
265,1361,544,1498,606
128,1469,461,1582,521
149,1642,570,1782,626
414,272,744,382,809
322,954,613,1076,671
325,931,568,1051,628
356,711,474,816,525
374,576,582,681,633
17,709,895,849,949
174,1836,589,1920,643
202,1726,454,1866,516
339,829,484,940,545
28,727,743,857,799
419,272,726,396,772
170,1815,591,1920,644
451,466,597,587,647
261,1385,521,1521,583
382,495,705,617,753
186,1813,494,1920,548
178,1839,592,1920,645
311,1042,692,1172,749
246,1484,558,1623,616
259,1397,510,1532,572
71,1016,570,1133,629
465,592,743,718,792
3,702,914,845,969
333,874,483,989,560
442,380,592,498,643
197,1751,444,1891,506
134,1511,459,1626,517
284,1235,515,1368,587
460,549,675,673,725
331,888,499,1002,563
58,904,620,1020,676
336,849,480,963,560
287,1212,514,1344,581
212,1689,548,1832,606
450,457,593,578,643
371,595,543,711,598
298,1136,591,1267,651
144,1594,516,1730,575
473,687,703,811,753
422,281,717,405,763
466,603,754,729,803
272,1322,615,1461,673
78,1071,508,1187,570
11,705,915,847,970
50,833,555,949,616
45,787,559,906,619
36,740,618,865,676
286,1220,529,1353,596
21,715,850,852,905
165,1781,621,1920,673
217,1676,628,1823,681
269,1340,587,1479,646
219,1671,667,1819,720
319,978,662,1103,719
151,1666,603,1809,656
285,1226,522,1359,590
415,271,740,382,804
478,747,624,869,676
497,964,555,1082,613
147,1624,550,1763,606
102,1280,650,1409,704
99,1250,606,1376,661
185,1813,498,1920,553
388,443,804,559,851
92,1187,530,1308,590
