148,383,730,450,757
311,608,791,688,824
430,843,643,970,706
70,601,708,680,744
108,471,761,545,794
39,718,673,805,731
73,593,680,672,718
443,812,528,925,596
266,511,725,581,755
280,550,720,621,750
390,740,808,873,859
161,347,797,414,824
158,351,802,419,829
71,599,694,677,729
466,692,770,796,817
448,785,551,894,611
366,690,521,794,571
486,638,645,726,687
380,718,658,836,711
42,710,671,798,718
92,530,679,604,714
255,484,705,552,734
78,579,656,655,693
99,503,732,576,765
373,704,572,815,622
377,718,615,822,667
127,437,657,513,689
49,685,668,770,708
12,726,933,821,970
135,418,666,492,695
18,722,911,815,949
364,687,512,787,564
290,575,705,648,738
308,600,804,680,837
41,714,667,801,718
297,586,726,661,758
342,677,617,764,657
116,461,687,533,720
345,673,615,763,656
189,352,689,415,715
160,347,800,415,826
404,806,889,940,945
61,629,748,713,784
387,732,784,863,835
469,680,780,782,825
339,680,619,766,657
406,816,847,949,905
341,678,614,766,653
238,433,768,502,794
223,389,837,457,864
133,422,663,497,692
90,539,666,613,699
22,721,869,815,907
261,499,706,568,735
167,341,763,408,788
265,509,719,578,750
482,648,656,739,699
320,634,758,715,793
165,344,773,409,799
121,450,668,526,701
234,421,785,490,813
240,439,766,507,794
28,720,806,812,845
84,560,649,635,680
68,606,724,686,762
330,667,658,751,694
322,640,731,723,763
8,729,930,824,968
11,727,930,822,967
282,558,712,630,740
186,347,703,410,729
497,606,673,690,708
312,612,785,692,819
372,706,556,809,607
351,668,559,761,605
268,515,736,584,765
293,580,707,655,739
327,657,680,739,715
236,428,774,495,800
270,518,753,588,778
141,406,686,471,713
100,497,744,571,778
410,840,754,974,814
83,564,651,638,687
181,338,737,403,763
414,860,663,991,764
139,412,673,479,702
126,439,662,513,694
138,413,671,482,700
299,589,735,665,768
309,602,807,684,840
91,536,669,609,704
402,795,909,928,964
291,578,702,650,733
336,680,630,766,665
295,583,716,658,748
401,790,913,922,968
228,402,826,470,852
136,418,662,490,686
103,486,766,561,798
492,621,650,707,687
277,541,733,612,763
386,729,757,858,809
440,827,520,944,604
25,721,831,814,868
55,657,695,740,735
115,462,703,533,735
26,722,821,813,859
393,750,840,888,891
241,441,764,509,793
118,458,684,530,715
51,675,680,759,720
281,555,717,626,746
452,764,584,870,640
82,566,653,642,689
490,627,646,712,683
465,698,758,801,805
185,346,706,409,729
461,719,695,822,744
170,339,757,404,782
203,374,687,439,713
378,717,630,828,683
56,653,702,736,741
38,718,696,807,746
303,593,767,671,800
244,452,743,519,772
441,823,522,939,599
124,445,664,517,696
412,854,707,986,794
72,595,695,673,732
442,818,524,933,597
489,629,644,717,682
496,609,674,691,713
96,514,707,589,741
434,839,580,961,643
247,461,726,529,752
243,448,750,515,779
53,665,691,750,729
122,446,671,523,702
34,720,733,810,774
173,334,757,400,784
451,769,574,876,631
374,705,582,819,633
106,476,770,550,801
361,680,512,778,563
445,802,534,913,598
302,592,762,669,795
426,850,657,978,721
294,581,718,656,749
260,498,699,566,728
198,368,676,431,703
112,468,724,540,757
64,618,757,700,793
470,676,775,778,820
408,829,797,962,857
195,362,676,427,703
19,721,909,815,946
104,482,770,557,801
431,842,630,968,693
176,333,756,399,779
253,480,702,546,732
416,863,651,995,739
202,373,680,438,705
376,710,598,821,651
467,688,774,791,820
4,733,929,827,966
227,398,831,468,859
219,386,797,454,825
2,735,929,829,966
144,396,702,462,727
468,684,777,786,823
242,444,762,513,788
307,598,802,678,836
368,692,530,801,579
275,533,746,605,777
258,493,701,560,731
259,495,700,563,730
216,384,771,452,796
439,831,517,947,611
220,386,811,455,838
107,473,771,547,802
272,523,759,595,789
123,445,668,520,696
36,721,712,808,753
120,450,679,526,711
498,604,679,687,718
453,758,594,865,649
62,625,751,707,787
396,763,876,900,929
424,853,645,983,710
137,416,665,487,692
89,542,664,616,698
370,698,541,804,593
499,600,691,683,729
437,835,542,955,620
485,641,646,729,689
6,731,930,826,967
343,675,615,764,652
102,488,763,563,796
113,466,715,539,747
287,570,697,644,729
289,573,700,646,732
119,454,679,528,712
300,589,744,666,777
125,444,661,513,694
200,371,678,435,704
3,735,929,828,966
101,493,753,568,785
313,615,782,695,816
229,403,819,473,846
94,524,689,596,724
166,343,768,408,794
207,378,701,443,728
477,661,688,755,732
331,670,646,754,683
45,700,670,786,712
17,723,915,816,953
462,713,709,816,758
111,470,733,542,764
197,366,676,430,702
382,728,690,838,743
278,544,735,615,766
