172,1307,613,1443,710
274,741,729,839,771
252,848,710,955,757
284,700,737,794,779
33,664,766,745,800
373,597,808,663,833
389,573,867,642,892
461,643,811,705,836
276,732,731,830,772
160,1215,650,1356,709
374,593,809,662,833
425,570,826,628,850
428,572,826,632,846
42,671,764,751,798
384,587,826,648,852
214,1079,669,1209,725
275,736,730,835,773
158,1201,653,1341,712
258,817,716,922,761
105,907,717,1012,760
279,720,733,816,774
295,672,747,761,786
193,1239,641,1384,704
467,658,833,723,860
100,883,721,986,762
377,595,811,655,835
308,639,773,724,809
182,1294,632,1445,695
262,797,719,900,763
366,603,804,672,832
117,963,705,1075,751
77,788,741,881,778
154,1175,658,1310,716
360,611,800,679,829
293,676,745,767,785
132,1045,688,1160,738
287,691,740,783,781
408,560,875,619,898
119,976,703,1085,750
170,1290,627,1435,705
486,725,793,791,819
142,1099,674,1227,727
108,920,714,1028,757
343,598,786,671,817
386,580,846,646,871
221,1030,687,1156,741
268,769,724,869,768
247,874,706,984,754
37,665,766,744,799
10,649,951,733,983
218,1051,674,1177,729
103,897,719,1002,762
312,631,761,715,795
4,677,972,698,983
338,590,780,665,814
75,780,743,871,780
340,594,783,667,815
216,1064,672,1193,727
441,589,822,647,847
412,559,846,618,875
188,1279,625,1423,706
208,1122,662,1256,719
481,707,797,773,824
436,582,824,640,846
488,732,791,800,821
346,604,789,676,819
147,1129,668,1260,723
111,933,711,1043,755
402,560,923,620,947
305,646,759,733,795
194,1230,642,1374,704
134,1055,685,1170,736
416,562,828,620,854
471,672,814,737,841
478,696,799,763,827
213,1087,668,1217,724
209,1114,663,1248,720
362,610,802,675,830
45,679,763,761,797
116,959,706,1070,752
327,601,771,679,806
329,597,773,675,806
62,735,752,822,788
378,592,811,656,837
490,739,789,808,819
224,1012,717,1134,769
3,677,972,698,983
97,869,724,971,766
448,607,819,665,841
234,947,693,1065,742
68,755,748,845,786
56,714,756,799,792
474,682,802,748,825
429,573,826,632,848
9,648,960,733,984
376,593,810,659,837
146,1124,669,1254,724
90,841,730,938,770
414,561,834,618,865
16,652,907,736,940
149,1143,665,1275,721
334,589,771,662,818
411,560,852,618,875
243,895,702,1008,749
314,626,762,710,796
106,911,716,1018,760
286,694,739,788,779
341,595,783,668,816
139,1082,678,1208,731
473,680,803,745,830
430,575,826,633,846
272,750,728,849,771
465,653,827,715,852
84,815,735,910,774
438,583,823,642,848
498,771,782,840,814
380,588,812,654,837
395,569,905,629,929
125,1004,697,1119,744
484,717,794,785,822
96,865,725,967,763
102,892,720,996,763
369,598,806,669,833
479,699,798,765,827
148,1136,666,1268,722
485,721,793,789,823
192,1247,639,1393,703
242,900,701,1013,750
354,617,796,684,826
385,583,837,647,861
257,823,715,928,761
144,1111,672,1240,726
153,1168,660,1303,717
254,838,712,945,759
19,655,891,737,925
151,1155,662,1290,719
317,620,764,702,798
335,589,775,663,816
482,710,796,777,825
313,628,761,711,798
115,954,707,1065,752
128,1021,694,1133,742
121,988,701,1091,748
69,760,747,849,785
278,723,732,821,775
201,1175,652,1315,711
299,662,750,750,789
489,735,790,804,818
337,590,779,664,812
59,724,754,811,791
409,560,867,619,891
14,653,918,736,951
336,588,778,662,815
191,1255,638,1402,703
223,1017,711,1141,762
319,616,766,696,801
230,972,688,1092,740
72,769,745,860,783
231,966,689,1085,741
81,803,738,898,778
70,763,746,853,783
282,707,735,801,780
415,561,831,620,860
401,560,926,620,949
363,609,802,675,830
113,943,709,1053,754
2,677,972,698,983
431,577,825,634,848
285,697,738,791,779
87,828,733,925,773
126,1012,696,1123,744
255,833,713,939,758
58,721,755,807,791
61,731,753,818,790
344,600,787,673,817
88,831,732,929,773
190,1264,634,1410,703
454,622,815,685,840
31,665,767,744,801
468,661,832,725,859
26,660,813,742,846
388,575,861,642,886
273,746,728,843,772
404,559,913,620,936
455,625,815,687,839
315,624,763,707,799
400,561,926,622,950
283,703,736,798,780
131,1036,689,1156,739
487,728,792,797,820
229,979,687,1098,739
232,960,691,1078,740
46,682,763,763,797
246,880,705,989,753
133,1052,686,1162,737
13,651,925,735,958
263,792,720,895,765
397,566,916,625,940
49,692,761,774,795
270,759,726,859,770
52,700,759,784,795
357,614,798,682,826
296,669,747,758,787
382,589,813,649,839
85,819,735,916,775
189,1271,630,1417,704
