453,1225,676,1318,714
123,466,353,615,440
429,1344,769,1432,804
58,909,676,1015,721
192,0,98,61,182
304,760,712,879,763
499,863,613,977,661
305,764,717,881,768
227,155,629,363,710
108,578,595,726,660
203,0,140,187,267
201,0,109,167,231
286,658,559,783,616
277,603,575,736,635
138,296,259,477,367
231,214,568,410,649
207,0,191,220,321
22,978,866,1078,905
292,694,572,815,628
196,0,74,116,204
283,641,549,765,605
42,979,657,1074,698
215,57,380,274,488
319,845,709,955,757
10,970,930,1072,969
168,0,350,18,360
247,398,462,560,542
48,955,641,1054,681
354,1091,533,1180,588
479,1037,658,1141,701
82,785,517,903,576
260,501,459,647,533
103,620,622,763,682
478,1045,673,1149,715
358,1113,528,1202,578
377,1212,675,1300,711
27,981,806,1079,846
373,1189,627,1281,666
400,1333,930,1424,965
95,693,536,824,599
224,114,630,328,712
490,944,591,1052,637
264,525,506,668,575
21,977,881,1078,920
367,1159,575,1251,621
378,1218,691,1309,732
281,629,560,758,619
497,884,598,996,646
290,684,566,806,623
441,1301,672,1387,709
440,1309,676,1390,714
438,1317,687,1400,726
226,137,634,348,715
132,382,279,542,375
445,1277,663,1365,699
275,587,590,723,651
340,970,579,1065,626
341,977,578,1073,625
361,1128,537,1215,585
368,1161,575,1254,621
370,1170,592,1265,635
47,960,642,1058,684
205,0,146,203,282
85,766,511,886,571
135,336,270,506,374
489,954,593,1060,639
322,862,671,969,719
345,1013,590,1108,637
230,204,574,401,655
387,1267,829,1363,865
374,1193,639,1289,682
471,1104,775,1207,816
124,458,341,612,430
311,798,729,913,778
427,1348,777,1436,812
488,962,596,1069,642
337,944,577,1040,622
87,752,502,873,564
148,133,330,342,441
41,983,656,1076,697
115,528,459,679,535
300,737,645,856,697
54,929,648,1032,690
417,1370,783,1455,820
39,987,669,1078,713
481,1021,642,1126,686
321,859,686,965,734
301,744,667,862,719
34,984,725,1079,765
200,0,103,158,227
450,1245,665,1336,703
129,408,302,562,399
403,1346,921,1438,956
391,1284,860,1382,896
359,1120,535,1207,584
432,1334,742,1422,775
424,1354,770,1442,805
356,1102,529,1191,579
386,1259,807,1355,845
101,639,605,779,666
282,634,555,762,612
121,491,368,637,448
416,1372,784,1454,825
232,227,561,421,642
157,0,474,177,574
228,171,620,376,700
31,982,762,1080,802
75,824,561,938,616
464,1157,770,1257,809
30,982,776,1079,816
133,370,281,522,377
190,0,134,31,186
66,869,687,981,733
436,1321,703,1408,739
434,1328,718,1415,754
442,1296,669,1382,705
229,182,603,384,684
425,1353,774,1440,808
344,1005,591,1099,636
463,1164,757,1262,796
383,1246,770,1335,806
94,702,525,831,587
312,804,723,919,770
444,1282,664,1371,700
363,1139,548,1227,595
109,574,574,721,640
38,987,688,1079,729
219,79,513,297,606
243,356,496,526,576
372,1185,610,1271,654
194,0,100,92,195
447,1263,662,1352,699
419,1365,777,1452,812
81,790,517,908,576
18,976,910,1077,948
234,255,541,443,622
5,967,929,1068,967
149,117,342,328,452
68,860,657,971,705
