264,958,525,1087,587
456,1044,746,1117,776
347,1006,637,1088,675
334,953,614,1036,664
392,1070,890,1136,919
472,1025,796,1107,827
21,933,890,1023,925
355,1037,608,1115,646
93,999,561,1111,612
141,1062,293,1219,393
196,1090,4,1292,161
8,922,933,1012,967
102,1011,650,1135,701
474,1022,767,1106,801
439,1059,742,1127,767
116,1026,466,1158,532
402,1072,936,1144,963
80,985,576,1089,622
190,1107,0,1323,146
185,1118,0,1342,169
372,1050,679,1127,711
422,1070,814,1137,840
344,990,642,1075,681
140,1061,286,1214,386
174,1134,151,1371,333
435,1063,767,1129,792
203,1074,100,1267,238
79,984,571,1087,617
301,937,688,1045,735
432,1065,791,1132,816
72,978,647,1079,688
91,997,550,1106,601
205,1070,120,1261,255
442,1057,732,1123,757
429,1067,813,1134,837
374,1055,703,1124,736
492,994,637,1086,675
319,944,733,1044,776
478,1016,720,1101,755
462,1038,787,1115,818
31,943,786,1030,820
484,1010,669,1091,705
332,948,627,1038,668
189,1109,0,1326,138
327,947,654,1039,696
476,1018,743,1103,777
289,931,576,1042,629
28,940,820,1028,854
410,1075,866,1141,891
463,1036,796,1115,827
447,1054,724,1120,747
267,954,561,1081,621
71,977,649,1077,690
268,952,571,1079,631
396,1070,916,1141,944
169,1125,205,1351,352
103,1012,653,1138,704
283,931,566,1046,625
382,1059,794,1133,823
404,1073,926,1144,953
164,1116,330,1333,457
322,945,699,1042,742
494,991,637,1084,677
94,1000,568,1114,619
385,1063,826,1134,854
222,1040,602,1225,686
279,936,584,1055,640
369,1050,655,1123,689
145,1070,315,1237,417
15,929,931,1019,965
167,1121,250,1343,390
433,1064,782,1130,808
82,987,564,1092,612
246,988,480,1133,553
66,973,718,1072,757
303,937,702,1045,749
73,980,628,1078,670
306,939,748,1045,794
23,936,863,1024,897
293,933,598,1042,649
428,1067,818,1135,845
6,920,933,1011,967
204,1072,109,1264,245
89,995,551,1104,601
24,936,856,1026,889
248,984,463,1127,536
200,1081,44,1277,191
173,1133,149,1369,337
365,1046,631,1120,666
338,963,625,1051,666
171,1130,160,1362,347
388,1068,861,1135,888
30,942,798,1030,832
62,969,733,1066,772
99,1007,613,1127,664
335,953,616,1038,666
247,986,477,1130,549
255,972,470,1107,539
381,1059,780,1133,810
485,1005,665,1092,698
179,1132,142,1369,307
260,964,479,1095,545
183,1122,34,1350,206
13,926,933,1016,967
126,1036,361,1181,441
208,1064,193,1252,318
119,1029,436,1164,508
54,962,685,1053,722
161,1111,419,1325,533
178,1134,163,1373,328
315,943,734,1044,778
9,924,932,1012,966
83,988,556,1093,604
324,946,681,1041,724
26,938,834,1027,868
43,953,692,1040,726
48,957,679,1045,715
75,982,606,1082,650
172,1132,141,1365,339
92,998,560,1110,611
440,1058,738,1125,765
49,958,676,1046,712
133,1048,307,1198,401
11,924,932,1015,967
76,982,600,1083,644
5,920,932,1010,966
386,1067,840,1133,869
441,1059,735,1125,760
362,1044,615,1120,651
109,1019,608,1149,663
211,1058,278,1245,393
461,1038,779,1115,809
236,1007,532,1167,607
307,939,756,1045,801
317,943,737,1044,780
47,956,680,1044,715
63,970,737,1068,776
420,1072,816,1137,841
150,1081,360,1262,464
262,961,500,1091,564
221,1042,588,1227,673
438,1078,747,1126,776
88,994,553,1102,602
166,1119,279,1340,414
69,975,676,1075,717
201,1079,52,1273,197
187,1115,0,1336,158
106,1016,650,1144,702
427,1069,819,1135,845
290,932,588,1044,640
380,1060,769,1129,794
223,1038,630,1222,713
46,957,681,1043,716
491,996,636,1085,674
468,1030,823,1112,855
393,1071,895,1136,923
4,918,932,1007,966
407,1073,892,1142,919
377,1055,734,1131,763
158,1105,458,1312,564
490,997,641,1087,680
245,990,487,1136,561
193,1098,0,1307,137
330,948,637,1039,679
57,965,700,1058,738
112,1023,550,1152,610
20,933,902,1023,936
451,1048,728,1119,756
239,1001,530,1155,604
111,1021,569,1151,627
395,1069,914,1140,941
343,985,635,1069,674
397,1069,923,1141,950
184,1121,26,1348,197
423,1071,816,1136,838
41,953,693,1037,724
252,977,459,1115,530
294,934,616,1044,667
1,915,931,1006,965
469,1029,823,1110,851
285,930,571,1044,626
352,1026,614,1107,650
250,981,459,1121,531
148,1077,341,1251,443
136,1058,282,1197,382
84,989,550,1095,599
415,1073,831,1140,865
470,1029,817,1110,848
240,999,531,1154,604
131,1043,314,1189,400
77,983,591,1085,635
139,1059,285,1209,384
426,1070,818,1135,843
437,1066,753,1127,778
235,1010,536,1170,613
271,947,611,1073,669
498,985,645,1081,685
313,942,742,1045,786
33,945,756,1032,791
58,967,709,1058,747
384,1061,817,1134,845
146,1072,320,1242,422
42,954,694,1038,725
114,1024,507,1155,570
53,961,690,1052,726
481,1011,692,1097,726
144,1068,308,1232,408
351,1022,617,1103,655
398,1071,931,1143,958
149,1079,351,1256,454
123,1040,388,1166,469
188,1112,0,1330,138
32,945,773,1031,801
493,993,637,1085,677
27,939,825,1028,857
486,1004,659,1092,694
110,1020,592,1150,648
242,995,531,1147,603
86,992,553,1098,602
95,1002,578,1116,629
489,999,643,1089,681
300,936,667,1045,715
51,960,683,1049,713
50,959,676,1048,713
129,1047,336,1181,424
389,1069,866,1136,895
454,1045,737,1118,767
339,967,624,1053,665
65,972,730,1071,769
74,980,619,1081,662
296,935,630,1044,680
124,1037,377,1168,459
321,946,712,1043,755
29,942,810,1029,844
233,1014,563,1178,640
403,1073,930,1144,957
108,1018,628,1148,681
132,1044,309,1195,399
107,1017,647,1146,700
78,984,581,1085,626
320,945,726,1043,768
387,1067,857,1133,886
376,1054,719,1130,751
56,964,694,1056,732
310,940,754,1045,798
311,941,749,1045,793
316,945,740,1044,783
278,937,597,1057,653
431,1065,801,1133,828
125,1036,366,1176,445
409,1074,875,1141,901
480,1014,701,1098,736
98,1005,605,1124,656
217,1049,439,1234,537
22,936,877,1024,910
209,1062,235,1250,355
349,1012,623,1095,661
459,1040,765,1115,789
130,1044,330,1185,417
195,1092,0,1296,148
482,1009,683,1094,719
288,931,576,1043,629
281,932,579,1050,634
155,1098,467,1298,569
434,1063,772,1130,799
356,1038,607,1116,645
280,934,580,1053,635
314,942,740,1044,784
180,1129,116,1365,282
101,1009,639,1132,689
363,1044,624,1121,660
373,1051,693,1126,720
214,1054,348,1239,455
60,967,724,1063,762
90,996,550,1106,601
346,1000,641,1084,680
122,1038,399,1168,479
487,1001,655,1090,691
170,1128,188,1357,356
364,1046,624,1120,659
70,976,667,1076,708
475,1020,755,1104,787
277,938,592,1059,648
329,947,637,1039,679
7,921,934,1012,969
399,1071,934,1143,961
270,948,604,1076,661
406,1073,907,1143,934
64,971,735,1069,775
284,930,563,1045,620
465,1035,815,1114,847
104,1014,655,1140,707
318,944,739,1043,782
45,955,687,1042,721
197,1088,7,1288,162
251,979,456,1118,528
207,1066,170,1255,298
453,1047,733,1118,763
436,1062,760,1129,786
263,960,510,1089,573
425,1070,817,1136,840
138,1058,284,1206,383
2,916,932,1007,966
304,938,731,1045,777
118,1028,450,1162,519
305,938,736,1046,782
231,1019,571,1188,650
401,1074,937,1143,964
16,929,926,1019,960
147,1075,334,1246,436
430,1067,808,1133,835
67,974,707,1073,747
135,1059,297,1198,395
345,995,643,1080,682
361,1044,614,1120,650
97,1004,595,1122,646
261,963,495,1093,560
34,946,753,1032,788
157,1102,461,1307,566
273,944,622,1069,679
325,946,669,1041,711
225,1034,639,1216,720
115,1025,497,1157,562
237,1005,533,1164,608
336,955,624,1043,665
191,1103,0,1316,128
232,1016,565,1184,643
269,950,586,1077,645
121,1033,402,1167,480
25,937,843,1026,873
275,941,606,1064,663
19,932,914,1021,947
198,1085,18,1284,170
309,940,767,1046,811
96,1003,586,1119,637
253,976,455,1112,526
159,1108,454,1317,562
452,1046,730,1118,760
359,1041,612,1119,648
286,930,579,1044,633
219,1045,511,1230,601
391,1069,882,1136,910
400,1072,937,1144,963
192,1101,0,1311,129
212,1057,291,1243,405
348,1009,631,1092,669
226,1031,633,1212,714
87,992,549,1100,599
466,1033,822,1114,854
444,1055,727,1122,752
274,942,619,1067,676
215,1052,373,1237,477
14,928,934,1017,969
308,940,760,1046,805
227,1028,629,1206,709
163,1114,365,1329,486
368,1051,648,1120,681
202,1076,68,1270,211
17,930,920,1020,953
297,935,634,1044,683
370,1049,662,1125,697
272,945,621,1071,678
44,954,689,1040,723
323,945,692,1042,735
210,1060,240,1247,359
366,1047,635,1121,670
473,1023,781,1107,815
390,1068,874,1136,903
299,936,651,1044,700
206,1068,158,1258,288
241,997,530,1151,603
457,1042,749,1116,780
68,975,691,1074,731
458,1041,755,1116,786
383,1060,810,1135,840
81,987,565,1090,612
405,1073,918,1144,944
12,925,935,1016,970
199,1083,44,1281,192
120,1031,426,1167,501
455,1043,741,1117,770
154,1095,445,1290,547
378,1056,747,1131,777
258,968,473,1100,541
298,935,650,1044,699
460,1039,772,1116,803
40,951,707,1037,743
151,1086,384,1270,487
337,958,620,1045,663
443,1056,729,1124,755
137,1057,281,1199,380
358,1040,606,1118,643
449,1067,725,1119,752
168,1124,243,1349,386
367,1049,648,1121,683
328,947,643,1040,685
414,1074,834,1140,869
153,1090,418,1281,521
234,1012,547,1175,624
292,933,594,1044,646
259,966,476,1098,542
266,955,545,1083,606
295,934,616,1044,666
243,993,508,1143,581
216,1050,424,1235,523
55,963,689,1055,727
160,1109,436,1321,547
424,1069,814,1136,840
477,1017,728,1102,763
165,1118,304,1336,435
152,1088,408,1277,510
228,1026,620,1201,699
446,1052,724,1121,751
464,1036,806,1114,837
471,1026,808,1110,841
36,947,734,1034,769
182,1125,69,1356,239
357,1040,612,1118,649
448,1074,724,1120,753
418,1073,820,1139,845
181,1127,89,1360,257
326,947,663,1041,705
224,1036,628,1219,710
445,1053,725,1122,753
128,1043,333,1183,420
175,1134,148,1371,325
38,950,722,1035,753
467,1032,823,1112,855
411,1075,856,1140,884
244,993,498,1140,571
35,947,741,1033,776
256,971,460,1105,530
238,1003,526,1160,601
143,1066,302,1228,403
483,1008,675,1094,712
416,1074,826,1140,854
249,982,474,1124,546
394,1071,904,1139,931
117,1027,464,1160,531
213,1055,319,1241,429
287,931,567,1042,621
312,941,744,1045,788
61,968,731,1065,770
176,1134,148,1372,320
39,950,704,1036,736
495,989,641,1083,680
162,1112,383,1326,502
331,948,627,1039,669
354,1035,610,1113,650
229,1024,604,1198,683
291,932,586,1043,638
52,960,684,1051,721
85,990,558,1097,606
353,1031,609,1108,647
230,1021,576,1191,655
371,1049,674,1127,708
127,1038,345,1182,427
254,974,455,1110,526
100,1008,629,1130,679
450,1048,726,1120,755
257,969,469,1102,538
479,1014,706,1098,742
340,971,627,1058,667
276,940,597,1062,653
177,1135,170,1374,336
218,1047,467,1232,561
342,982,634,1067,673
282,931,573,1048,626
375,1056,708,1127,741
408,1073,884,1142,911
265,957,533,1085,595
186,1117,0,1340,166
105,1015,665,1143,717
3,918,932,1007,966
360,1042,612,1120,648
156,1100,464,1302,567
37,948,723,1033,757
412,1074,850,1140,881
18,931,916,1021,950
421,1072,817,1136,839
113,1023,531,1154,592
341,975,627,1062,667
496,987,645,1082,686
379,1058,759,1128,787
302,937,695,1045,743
10,923,933,1014,968
413,1074,843,1141,875
194,1095,0,1301,148
220,1043,551,1229,638
419,1073,820,1138,845
134,1052,294,1198,391
499,983,653,1079,692
417,1073,825,1139,850
350,1027,621,1099,659
142,1064,284,1222,385
59,967,716,1061,754
497,986,642,1082,683
333,949,624,1038,667
488,1000,648,1090,684
264,142,557,262,611
456,786,758,848,785
347,571,668,644,699
334,483,649,554,691
392,731,887,793,912
472,760,802,829,831
21,335,854,445,896
355,627,643,696,675
93,95,451,242,520
8,335,927,447,969
102,0,554,160,622
474,757,776,826,805
439,805,755,860,783
116,0,337,111,427
402,757,927,818,950
80,181,472,310,534
372,683,704,749,728
422,798,820,854,842
344,548,672,621,705
435,803,778,860,802
79,191,466,318,528
301,318,709,414,749
432,802,800,858,823
72,211,557,336,612
91,113,439,256,508
442,803,746,860,769
429,801,818,856,842
374,689,725,753,753
492,729,661,806,695
319,400,750,488,786
478,752,734,823,765
462,776,794,840,821
31,348,730,454,772
484,744,689,817,721
332,469,660,547,694
327,446,682,527,718
476,755,755,825,785
289,268,610,368,654
28,343,770,451,812
410,782,866,839,889
463,773,802,839,830
447,797,739,856,763
267,153,590,270,642
71,216,559,340,614
268,156,599,272,650
396,740,909,804,933
103,0,557,153,625
283,237,601,337,650
382,709,803,771,828
404,764,918,823,942
322,420,721,504,757
494,725,660,803,695
94,84,459,234,528
385,713,831,777,857
279,213,614,320,662
369,676,684,738,707
15,332,902,444,943
433,803,791,858,815
82,173,458,304,521
246,23,507,168,571
66,226,646,349,694
303,325,722,420,761
73,212,534,336,590
306,334,761,429,800
23,339,821,447,863
293,288,630,386,673
428,801,823,856,847
6,337,926,450,968
89,126,440,267,508
24,340,813,448,855
248,42,493,183,556
365,663,663,731,691
338,507,658,581,690
388,722,862,785,886
30,346,744,453,786
62,245,665,364,712
99,28,510,191,579
335,487,651,558,692
247,32,505,175,568
255,96,505,225,564
381,708,791,767,815
485,742,683,816,715
260,126,515,249,571
13,333,917,444,958
126,0,254,66,323
119,0,319,102,399
54,300,608,411,655
0,933,983,987,986
315,383,751,471,787
9,334,926,446,968
83,168,448,299,513
324,430,706,514,741
26,343,787,451,828
43,349,621,451,662
48,329,603,436,647
75,206,508,330,566
92,101,451,247,519
440,805,752,861,776
49,327,599,433,644
133,0,239,21,248
11,332,926,445,968
76,200,500,327,559
5,339,926,451,968
386,716,843,779,865
441,804,749,860,771
362,654,649,721,678
109,0,503,124,577
461,777,787,841,814
236,0,545,87,613
307,339,768,432,807
317,392,753,479,789
47,334,604,439,648
63,238,669,359,717
420,798,822,853,842
262,135,535,256,589
438,805,760,860,786
88,136,443,273,510
69,221,594,344,646
106,0,553,132,623
427,800,824,856,848
290,275,621,373,665
380,704,782,767,806
46,338,607,443,650
491,731,659,807,693
468,764,826,832,854
393,733,891,796,915
4,341,925,453,967
407,775,889,831,912
377,696,751,761,778
490,733,664,809,696
245,14,513,159,577
330,460,668,541,703
57,281,626,393,673
112,0,436,119,516
20,333,867,443,909
451,792,743,852,764
239,0,546,112,612
111,0,457,121,535
395,739,907,802,931
343,539,667,614,700
397,744,915,805,939
423,799,821,855,844
41,355,622,458,658
252,74,493,208,554
