453,937,890,1094,950
123,1231,856,1325,891
429,1201,899,1330,949
58,874,856,944,896
192,1117,896,1247,945
304,729,872,800,901
499,431,880,536,919
305,733,868,805,898
227,933,838,1082,896
108,1090,826,1175,856
203,1071,873,1208,924
201,1078,892,1214,942
286,590,881,680,915
277,538,865,638,899
138,1307,876,1409,914
231,896,803,1043,862
207,1060,841,1200,905
22,965,863,1044,897
292,628,861,714,893
196,1098,910,1230,959
283,569,889,663,924
42,936,841,1013,874
215,1024,836,1171,896
319,870,894,942,928
10,933,936,1012,968
168,1227,828,1331,871
247,684,701,804,760
48,912,859,989,891
170,1218,826,1321,869
354,1096,853,1174,887
479,481,866,606,922
82,907,881,978,912
260,523,754,627,821
103,1045,824,1125,856
478,491,866,621,917
358,1101,871,1175,901
377,1095,893,1171,925
27,967,847,1046,882
373,1094,916,1172,947
400,1109,782,1200,819
95,983,844,1060,874
224,962,859,1113,916
490,437,849,543,895
264,505,772,598,840
21,963,870,1043,904
184,1170,864,1279,934
367,1099,922,1175,953
378,1094,891,1172,923
281,556,889,652,924
497,431,871,536,913
290,614,870,701,903
441,1154,838,1301,937
440,1164,843,1311,938
438,1177,862,1323,943
226,942,846,1093,904
132,1286,859,1389,897
445,1103,849,1245,923
275,528,850,629,888
340,1038,835,1117,865
341,1046,830,1125,861
361,1103,887,1175,917
368,1098,921,1174,952
370,1097,921,1173,952
47,917,858,992,891
205,1065,856,1204,907
85,923,881,994,910
135,1298,867,1402,905
489,438,851,545,897
322,900,881,970,922
345,1064,831,1143,862
230,901,799,1048,858
387,1094,828,1177,864
374,1096,911,1172,943
471,585,858,719,913
124,1241,855,1335,895
311,794,894,866,923
427,1200,885,1324,934
488,441,846,549,894
337,1019,832,1098,862
87,934,868,1004,899
148,1314,902,1419,942
41,941,839,1016,873
115,1158,850,1247,884
300,693,864,764,898
54,888,860,962,892
417,1188,803,1290,850
39,946,841,1024,874
481,469,847,583,913
321,890,886,960,922
301,702,863,773,896
34,959,833,1038,866
200,1081,891,1217,941
450,997,877,1152,939
129,1270,855,1371,896
403,1120,778,1215,815
391,1093,810,1180,845
359,1102,880,1175,910
432,1199,901,1333,953
424,1198,858,1314,906
356,1100,863,1175,895
386,1095,835,1178,873
101,1030,828,1111,858
282,563,889,658,924
121,1217,859,1307,894
416,1186,800,1287,848
232,881,768,1024,827
157,1289,853,1393,907
228,923,827,1072,886
31,964,831,1044,866
75,881,897,953,927
464,707,842,834,929
30,965,838,1044,872
133,1290,856,1392,893
190,1128,893,1255,942
66,866,864,937,896
436,1186,879,1329,941
434,1194,890,1331,944
442,1143,830,1289,932
183,1175,851,1281,926
229,911,814,1060,872
425,1199,870,1318,918
344,1061,832,1139,862
463,723,849,857,935
383,1097,853,1174,892
94,976,844,1052,876
312,801,898,873,927
444,1117,854,1262,934
363,1101,898,1176,929
109,1101,833,1186,867
38,950,834,1027,867
219,999,845,1148,903
243,741,695,875,761
372,1097,919,1173,950
194,1108,911,1239,959
447,1067,860,1214,928
419,1190,815,1295,862
81,903,886,973,914
18,957,890,1037,924
234,860,749,995,810
5,912,934,990,965
149,1315,905,1420,945
68,868,873,938,904
193,1112,903,1243,951
218,1007,841,1156,899
279,547,882,645,918
248,668,711,791,769
334,998,836,1076,866
102,1039,830,1120,862
17,956,895,1035,928
4,908,933,984,965
396,1099,792,1188,826
161,1266,837,1373,881
91,955,855,1028,889
19,960,884,1039,918
