0;1207.0047722342733;985.836442516269;128;41;1246.4341463414635;986.6;64;17;
1;873.883505715841;767.5138813282526;128;65;870.564609614729;916.9757927037164;112;41;
2;869.5356830760268;767.6947276434605;136;57;870.0587729357799;915.4268922018349;160;41;
3;869.7970749542961;771.2760511882998;136;57;870.6170212765958;917.1770761839396;112;41;
4;871.5711963589076;775.4863459037712;136;57;871.4094251336899;917.5250668449198;120;41;
5;875.9608370702541;777.5150971599402;144;49;871.4338686131387;915.9433576642335;160;41;
6;872.2848200312989;781.9796557120501;152;57;871.06038647343;918.0376121463078;120;41;
7;873.5011639507815;787.4303292317925;144;49;870.8686194895591;915.8616589327146;160;41;
8;871.2872160054255;794.8301119023398;139;49;871.4880498787669;917.7907862833391;112;41;
9;877.0377784953181;802.8240232483048;136;49;869.2984247374562;916.0927654609102;160;41;
10;872.190250079139;810.4922443811332;152;49;870.8305915295765;917.9905495274763;112;41;
11;875.0509530791788;820.5696480938417;136;41;868.0245656081486;916.4838226482924;160;41;
12;873.7298181818181;826.6738181818182;144;41;870.0969369369369;917.7257657657658;112;41;
13;880.3918003565062;832.6916221033869;136;49;869.8860315604909;916.2551139684396;160;41;
14;873.4785979103472;833.0229187731716;144;49;871.7011572498299;917.4428182437032;128;41;
15;877.5180722891566;831.8204430625728;144;49;868.2997610105838;912.9344486172755;120;49;
16;884.725792630677;829.6452442159383;128;41;869.4139172165567;900.2843431313737;152;41;
17;877.6891129032258;821.075;136;41;872.2477904040404;887.8576388888889;136;49;
18;883.9461077844311;819.2732035928144;136;49;872.5193538555319;876.8524839987808;144;41;
19;874.82;814.7323636363636;136;49;872.6627023455567;865.4311199207136;144;49;
20;879.4026168224299;813.2403738317757;160;41;874.1934229137199;858.9589816124469;112;49;
21;882.7884091793077;811.2956048230261;120;41;869.9942412899511;847.2899510509645;160;49;
22;880.1125;809.2473484848484;152;41;874.7941970310392;842.5856950067476;112;49;
23;882.5612734409071;808.6646314871348;120;33;872.7154017857143;833.798828125;149;49;
24;879.1391076115485;805.575678040245;152;33;873.4632631942048;829.1638496033115;112;49;
25;882.3304545454546;808.0118181818182;144;41;872.5635542168675;825.7231927710843;136;49;
26;880.2772567409144;805.8253223915592;112;33;870.7914129110841;821.9759439707674;142;57;
27;881.3330985915493;805.1028169014085;136;33;872.0634820867378;819.8142677561282;123;49;
28;896.882911392405;806.17194092827;96;33;873.4873873873873;817.4741741741742;152;49;
29;866.8195718654434;803.4984709480123;50;17;871.6375859912446;817.1188242651657;128;49;
30;843.5370370370371;805.2037037037037;8;9;871.3266932270916;818.1465566306204;152;49;
31;861.8364732479276;820.764883195177;96;33;871.4539979926396;806.1565741050518;120;57;
32;881.4139444173574;822.8161872257435;120;33;874.1317217562901;796.985199802664;144;57;
33;874.9347826086956;827.0808897876643;128;41;877.980959634425;798.7514597613607;136;73;
34;876.8301707779887;834.0834914611006;120;41;872.1236197791646;781.3077292366779;128;89;
35;876.897341888176;838.108615948671;128;33;876.5579633915422;776.2806648432569;144;97;
36;878.3551938726663;844.6452848252752;119;33;869.6523455643288;773.6623316302833;141;81;
37;874.3678779721848;853.842530282638;128;33;878.0649319066148;772.0668774319066;120;81;
38;879.3320981936082;856.2413154238074;120;33;874.1504149377594;771.6117738589212;160;65;
39;879.0394402035623;858.5564037319763;135;41;875.36459197787;771.5681881051175;128;65;
40;880.936170212766;858.8558994197292;104;41;875.4269187358916;774.0919864559819;157;57;
41;879.9351145038167;853.8435114503817;136;33;872.2805907172996;773.7673297166968;128;57;
42;880.4803657880581;853.4884346422808;104;33;873.4750073078047;777.9155217772582;160;49;
43;879.9214659685864;847.0295097572584;136;33;873.1725972730296;782.3052876621217;128;57;
44;882.2424975798644;845.1316553727008;104;41;877.0263157894736;786.2864137086904;152;49;
45;880.5694510739856;840.4396181384249;136;33;867.8154046148846;793.9899252518687;136;49;
46;879.0173441734418;838.8233062330623;96;33;870.6911811524992;801.1884750079593;152;49;
47;880.5623483745754;836.8005822416303;136;41;871.7098582261787;809.2980547312892;136;49;
