10,892,943,1029,996
483,1170,561,1334,641
302,814,663,933,719
243,298,660,444,717
47,835,646,961,705
52,791,646,920,705
110,267,646,423,705
266,509,665,642,721
203,0,655,80,710
65,672,646,807,705
33,897,646,1023,705
89,458,646,603,705
113,241,646,399,705
289,706,668,827,722
159,0,672,22,682
311,892,665,1012,722
14,892,888,1028,943
92,429,646,576,705
225,114,694,275,751
97,385,646,534,705
455,1678,538,1901,625
392,1866,772,1920,822
27,897,706,1023,760
370,1520,583,1694,658
324,1004,656,1129,713
101,347,646,499,705
114,232,646,390,705
280,632,668,757,723
360,1393,594,1568,667
493,993,568,1155,647
303,824,663,942,719
150,0,646,93,705
23,895,766,1025,824
460,1582,542,1792,628
246,325,661,470,717
157,0,669,38,701
380,1653,572,1841,648
8,891,968,1029,997
85,492,646,637,705
160,0,672,13,677
232,192,658,346,715
6,946,977,986,997
492,1008,567,1170,646
349,1254,618,1412,683
120,182,645,339,705
222,89,680,251,737
255,407,663,546,719
53,782,646,911,705
90,447,646,594,705
95,402,646,552,705
271,555,667,684,722
260,455,664,590,720
63,691,646,825,705
233,203,658,356,715
358,1368,595,1541,670
471,1386,577,1573,658
153,0,656,70,705
461,1571,543,1779,629
126,131,643,289,704
108,285,646,440,705
305,841,668,960,722
37,897,645,1023,705
258,435,664,572,718
353,1308,585,1470,688
116,213,646,373,705
478,1261,557,1431,638
494,975,569,1137,647
148,0,645,110,705
467,1467,616,1666,696
155,0,656,54,701
100,357,646,508,705
450,1774,538,1920,622
117,205,646,365,705
129,106,643,262,705
98,375,646,525,705
211,0,653,154,711
291,722,667,843,722
371,1529,582,1712,658
197,0,676,25,698
394,1895,804,1920,817
444,1894,579,1920,586
284,666,669,789,721
339,1139,643,1278,701
333,1079,652,1209,702
472,1365,552,1548,635
278,615,668,741,723
200,0,661,52,705
364,1439,590,1619,663
345,1207,628,1356,691
295,755,666,874,721
76,574,646,714,705
325,1010,655,1138,713
220,75,655,237,713
330,1052,654,1182,712
36,897,646,1023,705
29,897,683,1023,742
4,947,977,984,997
252,380,662,520,717
274,581,667,709,722
313,910,660,1029,716
235,222,659,374,715
326,1019,655,1147,713
468,1448,616,1645,696
375,1587,577,1767,653
140,4,645,175,705
223,96,689,258,746
106,302,646,456,705
248,341,661,485,718
21,894,807,1026,864
226,126,690,286,746
490,1042,566,1203,645
20,893,828,1027,885
132,79,644,240,705
341,1160,638,1302,699
38,898,642,1020,710
331,1061,653,1192,711
259,445,664,582,720
149,0,645,102,705
350,1268,615,1428,681
287,690,668,812,722
342,1170,636,1315,697
104,320,646,473,705
264,491,665,625,720
304,832,663,951,719
388,1789,681,1920,754
469,1428,610,1622,690
340,1150,640,1291,700
485,1134,562,1296,642
496,940,570,1103,648
145,0,645,135,705
61,708,646,841,705
462,1551,544,1756,629
208,0,652,127,711
448,1813,550,1920,621
367,1478,587,1657,660
378,1616,573,1814,652
245,315,661,461,717
48,827,646,952,705
315,927,659,1049,716
24,895,749,1025,807
99,366,646,517,705
217,45,654,209,712
154,0,656,61,705
210,0,653,145,711
310,884,673,1004,729
327,1026,655,1154,712
332,1069,653,1201,710
201,0,661,62,709
87,474,646,619,705
336,1106,649,1242,700
323,994,656,1120,712
296,764,665,883,721
79,549,646,689,705
122,174,644,318,704
263,482,665,616,720
136,39,645,204,705
465,1502,596,1705,676
386,1746,646,1920,720
143,0,645,150,705
2,947,977,984,997
